,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1936,24.97108,191.1299,27.9394,38.18343,3.116644,1.552432,1.688098,1.005917,7.92E-03,47.99258,4.441429,156.3265
1937,89.56563,141.2155,120.9654,4.749218,8.07E-02,0,0,0,0,3.379763,6.942406,138.0084
1938,51.87639,200.4427,187.1386,29.4706,7.262753,0,0,0,9.710224,6.616707,4.587856,120.9526
1939,68.68562,45.73573,61.04131,7.500998,4.09751,0,0,0,24.80549,7.971411,9.577484,34.26234
1940,105.0161,102.8177,25.9052,39.74823,0.4027138,0,0,0,5.41E-03,24.50338,6.506874,215.509
1941,156.6908,186.9714,213.7734,114.9075,15.55166,0,0,2.45E-02,0,27.22276,11.55582,190.0077
1942,42.86429,28.74103,43.85401,83.3077,4.795405,0,0,0.2800515,0,24.05031,18.23307,44.95412
1943,214.7277,47.82174,103.2665,24.33001,0,0,0,0,0,18.88685,5.384869,129.1833
1944,38.47676,167.506,41.6129,33.32338,4.015448,3.83E-03,0,0,0,1.519974,100.2289,38.82622
1945,3.95607,105.6398,93.44099,3.575661,4.170967,1.578518,0,0,1.645887,30.16818,16.77365,149.1732
1946,12.31934,38.17551,81.99478,14.61835,5.280359,0,0.9175211,0,1.84E-02,17.19134,134.7017,73.65459
1947,11.98742,23.45889,34.48098,6.245687,5.819223,1.01782,0,8.72E-02,0.718534,16.83181,2.819027,21.80933
1948,0.2856598,36.10145,91.31943,63.94453,14.98171,1.530264,0,0,0,4.574345,0,83.67753
1949,34.10267,46.59624,99.38841,4.851677,20.69422,4.98E-02,0,0,0,7.65E-04,42.80551,78.39696
1950,76.88494,59.60115,39.61775,30.66396,2.974012,0,12.07633,0,1.280449,43.37947,56.40535,35.04788
1951,58.44064,34.94051,16.84921,34.14196,3.434972,0,0,0,0.2266326,21.27469,49.92371,136.2321
1952,198.5696,12.02822,155.1079,31.13121,0.1990442,0.5807531,6.27E-02,0,9.30E-02,0.1228294,75.30317,147.5499
1953,46.09257,1.10E-03,24.41007,39.20365,3.699025,2.529802,0,0,0,4.92E-03,67.29313,5.245972
1954,112.1781,59.06824,103.4786,17.28165,1.474692,0.208532,0,0,0,0,42.04842,70.97039
1955,120.9587,47.60057,9.391182,48.98296,35.20159,0,0,0.7033457,0,0,40.93982,204.0943
1956,119.7148,23.2303,5.46E-02,62.10256,27.68669,0,0,0,0,15.64818,0,8.384644
1957,106.2153,60.48384,31.24416,53.53623,38.61476,4.750116,0,0,0,38.49785,13.989,116.5388
1958,82.90984,173.4145,163.7074,149.5249,10.76772,0,0,0.127831,25.89468,0,5.509018,5.501595
1959,66.87814,123.976,1.11E-03,15.80329,0.8330584,0,0,0,26.45742,0,0,18.83329
1960,94.27345,108.3355,29.63866,52.10622,0.5421,0,0,0,0,12.03787,111.207,32.35657
1961,43.30863,9.431381,27.96661,8.096069,6.484697,0,1.81E-03,0,0.1483274,0,78.96765,60.39695
1962,66.64827,275.5194,46.55328,0.5780869,2.671175,0.2191813,0,0,0,21.33705,9.10E-02,40.52258
1963,45.11432,133.3069,93.12704,80.92216,12.2321,4.59214,0,0.1784191,14.41585,34.80089,81.99667,3.354446
1964,52.79824,2.009804,46.07309,33.70315,12.03275,3.881342,6.95E-05,0,3.57744,38.93538,73.77568,97.86771
1965,53.5497,15.05394,45.43425,109.0925,0,0,1.40E-02,0,1.143228,4.86E-03,203.6942,95.77018
1966,45.73605,23.14405,4.765297,1.966751,2.85E-02,0.4564645,2.631424,0,16.84587,3.46E-02,80.08884,155.3781
1967,114.1698,14.02421,87.00509,142.6353,5.493979,4.644095,0,0,27.03583,3.43E-02,68.38683,51.47164
1968,31.20824,34.50421,64.547,26.4452,3.435248,0,0,0,0,54.6712,35.3485,72.45831
1969,353.5275,225.8348,32.5285,59.48351,1.089808,1.40E-02,1.29E-02,0,4.412189,10.45645,27.05165,25.46865
1970,98.29107,27.95919,85.35442,2.123631,0,2.07E-02,0,0,0,3.76951,114.4565,140.579
1971,26.14688,8.201035,16.52384,25.39357,25.54827,0,0,0,0.2155991,7.825145,23.54336,160.4971
1972,11.8857,10.23814,0,11.58928,0.5132236,1.21E-02,1.39E-04,0,1.31E-02,38.70547,137.233,35.63186
1973,175.9253,175.6633,96.33089,1.74E-03,3.63E-02,3.48E-04,0,0,0.1639037,30.60715,71.57435,72.87077
1974,166.7165,3.518082,129.4902,32.93461,0,0,1.88E-03,0,0,32.81968,9.38308,137.2012
1975,4.494698,112.8599,110.7843,33.9418,0,0,0,0,0,29.28091,7.606098,3.613457
1976,2.56E-02,105.4774,41.53485,28.95418,0,2.567791,0,20.75577,107.4195,18.92928,17.62105,26.33846
1977,63.10316,2.384804,42.83665,7.06E-05,67.04891,2.08E-04,0,0,0,0.7443466,6.963974,136.1412
1978,201.1516,203.5243,178.3816,89.32325,4.01E-02,0,0,0,36.60953,0,51.65266,44.34737
1979,109.3009,108.3993,113.4848,2.131952,3.03E-02,0,0,0,7.014868,21.27596,20.44069,61.92606
1980,141.5288,189.8058,65.23566,22.56503,9.34943,0,3.774595,0,0,4.36E-02,0,32.2896
1981,116.1292,54.68368,155.1198,14.61702,2.57E-02,0,0,0,0,35.33859,43.69176,40.13257
1982,98.98578,34.89186,143.5228,99.26602,0.2887487,3.436615,0,0.8725388,38.60807,43.60859,125.4429,86.78539
1983,198.4402,149.2167,190.9819,81.77029,11.2313,1.22E-02,0,13.99893,5.993625,46.51488,84.15428,117.4472
1984,3.506134,10.76854,16.7091,16.35381,0,4.31E-03,1.11E-03,0.2738386,0.5541191,33.42567,71.99602,86.92576
1985,20.72833,33.89328,56.9821,3.528715,0,0,0.2515565,5.22E-02,2.921921,18.22347,90.45467,28.74716
1986,41.98746,146.0972,139.555,9.39728,0,0,0.230413,0,31.53954,0.8451595,16.10693,32.48623
1987,51.23374,61.80582,91.02493,5.958565,2.666332,2.861928,1.60E-02,0,0,41.7999,40.49121,98.52302
1988,55.90802,42.03387,31.82657,72.02697,4.747346,2.298081,0,0,6.12E-03,0,36.05379,128.22
1989,17.65641,32.28866,29.49614,8.780319,6.128387,0,0,0,47.30355,24.10235,13.26414,0.1792374
1990,74.32719,52.25011,9.189301,8.59391,23.22321,0,0,0,27.65185,0,6.667297,12.97029
1991,25.06841,38.68959,300.1268,5.440052,0,6.709454,0,1.330274,0.1943822,17.93434,9.286428,100.107
1992,62.72746,185.8564,66.39822,1.208126,0,0.5429935,8.871305,0,1.89E-02,51.14349,3.69E-03,117.411
1993,212.221,167.6058,105.1712,6.50654,4.296987,4.977777,0,0,0,6.311598,26.99952,43.94247
1994,53.17011,105.8759,48.36507,24.7854,23.13407,0,0,0,58.07046,25.80459,52.97424,28.17904
1995,370.3015,47.30614,278.323,15.74717,24.59439,17.75917,0,0,6.87E-05,2.67E-02,8.915413,61.743
1996,67.61285,198.1866,45.14914,26.63054,19.94619,6.11E-03,2.78E-04,0,0,62.31445,71.25134,179.0632
1997,186.2783,2.178589,1.81E-02,4.19E-02,0,0,0.3881154,2.22E-02,4.442454,0.4451752,101.4972,115.9364
1998,113.2621,347.9604,83.95024,78.25613,81.89677,1.04364,0,0,9.942896,7.033507,46.06096,28.45866
1999,60.34763,40.06388,125.0607,48.93641,0,0.8800911,8.35E-04,0,4.094767,0,34.60396,1.836723
2000,66.43083,218.7529,43.24375,76.8998,3.283034,4.772012,0,0,1.28668,58.90988,0.3690147,2.715668
2001,147.0058,137.9123,126.4502,40.50295,0,0,1.85308,0,0,16.82791,97.62543,69.76293
2002,31.46006,11.68864,31.95445,13.50745,4.348269,0,0,0,0.6090751,1.11E-03,92.87627,143.3262
2003,4.625549,58.90896,50.90196,43.29062,36.20857,0,1.673693,1.18E-03,0,0,47.13261,66.62794
2004,24.89382,133.7839,13.45703,1.53E-03,0,0,0,0,0,123.8329,23.03811,154.3459
2005,171.8109,96.05169,79.16532,23.25073,31.46574,0.9086969,0,3.33E-02,1.005353,11.58618,15.85773,41.82867
2006,172.4689,39.29601,125.9258,122.6472,27.01521,0,0,1.39E-04,0,6.674622,6.002831,50.74343
2007,17.83672,71.45677,9.733536,16.4568,0.4487066,0,0,2.074708,2.571371,18.46385,2.107735,77.75645
2008,268.0631,59.36239,0.8030548,3.861069,0.3519258,0,0,9.39E-03,0,4.472153,39.62386,57.67185
2009,15.55234,114.5408,31.17233,9.847204,4.403742,5.074433,0,7.30E-03,0.2280331,91.69492,1.024212,100.7945
2010,163.6448,105.6091,27.45847,72.04271,5.501394,0,3.66E-02,0,0,42.07835,50.04529,284.9683
2011,35.86911,92.79544,180.2346,4.934162,20.80344,18.60159,0,3.26E-02,5.395633,31.90138,58.60996,4.088203
2012,62.20731,10.71876,72.97111,60.98227,0,0,0,7.86E-02,2.03E-02,15.98108,35.20764,147.3919
2013,34.98919,12.80016,26.30101,1.831802,2.845316,0,1.36E-02,0,0,8.822663,7.356237,10.47602
2014,0.6735611,57.05457,62.54563,29.17659,0.5268545,0,0,0.110935,0,0,32.00981,130.8182
2015,9.596657,51.49609,4.572342,16.49892,9.707896,2.512694,25.80284,0,1.800148,3.575121,32.17101,55.99014
2016,114.6168,44.14007,93.6977,11.21142,2.019286,0,0,0,0,62.38635,44.59045,79.11597
2017,282.4806,168.8011,38.63382,37.76789,8.742041,0,0,0.2629142,7.660992,0.8803787,7.61064,1.305534
2018,65.38231,5.351791,206.1591,10.58453,0.3591747,0.3237524,0,0,0,6.651738,72.31821,26.12934
2019,128.3225,202.6311,109.2074,5.3351,51.56595,0.8361217,0,0,0,0,45.68856,117.9417
2020,14.26865,7.62E-03,126.8687,69.84673,8.288174,0.523061,0,0.9637757,0,0.362936,12.08166,32.89341
